GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "48000","Texas",6,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",474,407,345,262,254,291,325,372,418,404,417,438,539,742,970,1068,1082,1061,1154,1221,1319,1392,1524,1606,1641,1681,1752,1837,1913,1934,2013,2020,2092,2147,2219,2354,2507,2713,2934,3203,3493,3782,4007,4352,4835,5342,5947,6528,7124,8023,8978,9983,11413,12102,12575,13546,14353,14427,14653,15494,16417,17455,17897,18956,19624,20287,21246,22397,23919,25502,26337,28135,29339,29185,29772,30688,32745,35144,36646,39271,36711,38274,41244,43397,43781,46289,46577,45616,47929,50355
 "49000","Utah",7,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",278.2,251.6,190.8,157.4,154.6,163.9,205.5,243.8,236.5,238.4,249.5,267.0,330.8,527.7,730.1,664.0,686.9,715.4,760.8,840.2,869.3,968.1,1129.7,1199.6,1232.0,1230.0,1360.6,1484.5,1610.3,1666.9,1787.3,1909.8,2046.9,2228.1,2315.1,2436.9,2583.2,2751.3,2903.5,3111.6,3406.9,3791.4,4243.1,4741.4,5282.9,5910.4,6590.5,7463.6,8440.5,9711.7,10972.4,12319.3,13892.7,15066.9,16135.2,17820.4,19069.9,20041.9,20994.6,22330.0,23967.4,25984.9,27864.0,30125.5,32491.3,35156.8,38308.3,41738.9,45125.2,48266.4,50851.4,54465.5,56933.2,58604.8,60748.7,64803.4,70861.6,79063.0,86046.0,90161.8,86695.6,89242.4,96245.3,103120.6,106427.2,113140.9,121884.9,128929.4,136543.7,146422.5
 "49000","Utah",7,SAINC1,2,"...","Population (persons) 1/","Number of persons",508000,509000,513000,517000,520000,522000,526000,527000,529000,535000,543000,552000,551000,582000,627000,616000,596000,638000,636000,653000,671000,696000,706000,724000,739000,750000,783000,809000,826000,845000,870000,900000,936000,958000,974000,978000,994000,1009000,1019000,1029000,1047000,1065672,1100733,1134601,1168784,1198793,1233935,1272365,1316421,1364235,1416094,1472595,1515472,1558314,1594943,1622342,1642910,1662833,1678120,1689372,1705865,1731223,1779780,1836799,1898404,1960446,2014177,2067976,2119784,2165960,2203482,2244502,2283715,2324815,2360137,2401580,2457719,2525507,2597746,2663029,2723421,2775334,2814216,2853467,2897927,2937399,2982497,3042613,3103118,3161105
 "49000","Utah",7,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",548,494,372,304,297,314,391,463,447,446,460,484,600,907,1164,1078,1153,1121,1196,1287,1295,1391,1600,1657,1667,1640,1738,1835,1950,1973,2054,2122,2187,2326,2377,2492,2599,2727,2849,3024,3254,3558,3855,4179,4520,4930,5341,5866,6412,7119,7748,8366,9167,9669,10116,10984,11607,12053,12511,13218,14050,15010,15656,16401,17115,17933,19019,20183,21288,22284,23078,24266,24930,25208,25739,26984,28832,31306,33123,33857,31833,32156,34200,36139,36725,38517,40867,42375,44002,46320
 "50000","Vermont",1,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",226.3,206.0,169.2,129.9,120.4,136.2,148.0,167.7,172.7,162.9,176.0,188.4,226.3,270.0,307.7,303.2,329.9,374.8,400.6,437.9,423.1,450.6,515.6,528.7,554.3,562.1,584.9,639.7,663.1,676.3,727.1,768.3,800.8,840.5,871.3,933.7,1022.2,1159.8,1256.1,1382.4,1515.4,1663.9,1802.3,1989.1,2183.9,2364.0,2591.8,2876.0,3120.1,3573.4,4015.1,4505.3,5069.1,5502.3,5907.7,6496.3,7041.0,7574.2,8217.5,8976.8,9917.1,10298.0,10499.4,11241.7,11680.9,12247.1,12890.2,13585.6,14333.1,15410.7,16394.2,17745.6,18821.9,19226.8,19983.7,21147.3,21726.8,23108.8,24319.7,25530.4,25164.3,25939.1,27455.2,28395.7,28768.7,29886.7,30998.7,31678.5,32460.6,33928.6
 "50000","Vermont",1,SAINC1,2,"...","Population (persons) 1/","Number of persons",359000,360000,359000,358000,357000,357000,357000,357000,356000,356000,358000,363000,348000,345000,325000,315000,315000,342000,354000,359000,369000,379000,378000,375000,379000,377000,375000,377000,376000,380000,387000,389000,390000,393000,397000,399000,404000,413000,423000,430000,437000,446323,454357,463214,468533,473138,479894,485144,492174,498284,505711,512524,515594,519108,523302,526658,530035,534066,540267,549763,557708,564798,568606,572751,577748,583836,589002,593701,597239,600416,604683,609618,612223,615442,617858,619920,621215,622892,623481,624151,624817,625880,626979,626063,626212,625218,625197,623644,624525,626299
 "50000","Vermont",1,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",630,572,471,363,337,381,415,470,485,458,492,519,650,783,947,963,1047,1096,1132,1220,1147,1189,1364,1410,1463,1491,1560,1697,1764,1780,1879,1975,2053,2139,2195,2340,2530,2808,2969,3215,3468,3728,3967,4294,4661,4996,5401,5928,6339,7171,7940,8790,9832,10600,11289,12335,13284,14182,15210,16328,17782,18233,18465,19627,20218,20977,21885,22883,23999,25667,27112,29109,30744,31241,32344,34113,34975,37099,39006,40904,40275,41444,43790,45356,45941,47802,49582,50796,51976,54173
 "51000","Virginia",5,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",1054.5,938.4,906.9,701.9,704.4,801.9,891.2,1004.3,1104.1,1038.1,1149.7,1304.5,1827.8,2804.5,3114.9,3416.8,3521.2,3540.3,3442.2,3854.1,3900.4,4399.0,5192.7,5657.7,5858.4,5960.0,6293.3,6809.3,7179.4,7416.3,7925.4,8173.2,8705.5,9395.7,10106.6,11151.0,12037.5,13026.7,14251.2,15768.2,17847.7,19371.6,21411.0,23764.2,26612.7,29489.6,32379.8,35770.8,39631.2,44990.4,50182.0,56726.5,63698.2,68854.8,74239.0,82638.2,89308.4,96341.5,104064.2,113916.6,123237.0,129558.2,135041.5,143668.6,150973.3,158882.8,167003.3,175342.4,186845.5,200071.8,214308.7,232313.7,244410.7,251068.3,266236.5,285300.6,305046.9,326087.1,343153.1,355931.4,349712.1,365041.4,387003.9,405863.9,403199.1,421874.5,442331.4,450870.2,468177.3,492312.7
 "51000","Virginia",5,SAINC1,2,"...","Population (persons) 1/","Number of persons",2425000,2427000,2445000,2452000,2460000,2485000,2520000,2552000,2590000,2638000,2670000,2720000,2975000,3311000,3510000,3642000,3566000,3371000,3273000,3207000,3292000,3315000,3434000,3504000,3557000,3555000,3588000,3722000,3844000,3914000,3951000,3986000,4095000,4180000,4276000,4357000,4411000,4456000,4508000,4558000,4614000,4659930,4752846,4828131,4906648,4978155,5056385,5132693,5205706,5284122,5324533,5368334,5444094,5492785,5564662,5643868,5715149,5811692,5932273,6036908,6120246,6216884,6301217,6414307,6509630,6593139,6670693,6750884,6829183,6900918,7000174,7105817,7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8023680,8100469,8185229,8253053,8312076,8362907,8410946,8465207,8517685
 "51000","Virginia",5,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",435,387,371,286,286,323,354,394,426,394,431,480,614,847,887,938,987,1050,1052,1202,1185,1327,1512,1615,1647,1677,1754,1829,1868,1895,2006,2050,2126,2248,2364,2559,2729,2923,3161,3459,3868,4157,4505,4922,5424,5924,6404,6969,7613,8514,9425,10567,11700,12535,13341,14642,15627,16577,17542,18870,20136,20840,21431,22398,23192,24098,25035,25973,27360,28992,30615,32693,33954,34455,36139,38164,40259,42494,44272,45437,44122,45496,47775,49585,48855,50754,52892,53605,55306,57799
 "53000","Washington",8,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",1150.5,1030.7,844.7,637.4,598.8,712.4,799.6,942.3,1009.8,990.0,1059.1,1160.8,1586.8,2348.4,3046.8,3328.5,3248.5,3293.1,3406.6,3783.9,3799.7,4289.9,4740.1,5051.2,5346.5,5492.7,5785.1,6076.0,6459.3,6588.3,6994.8,7248.0,7609.3,8203.1,8393.9,8787.3,9465.1,10693.3,11710.4,13034.8,14235.8,15036.7,15838.6,17079.0,19236.0,21826.7,24719.6,27398.8,30412.0,35366.6,40755.5,46241.9,51391.3,54606.4,58281.5,62431.1,66376.3,70875.8,75031.2,81724.1,90313.2,99151.2,106188.9,114759.0,120676.9,126855.4,134146.3,144246.2,155513.9,170382.4,181940.5,194509.9,199204.1,202618.0,210856.5,226359.6,235828.1,257120.0,278686.9,292402.8,279749.7,287760.3,304986.9,329258.6,336333.9,363327.1,385687.9,407654.1,434758.6,467399.0
 "53000","Washington",8,SAINC1,2,"...","Population (persons) 1/","Number of persons",1555000,1568000,1581000,1584000,1592000,1610000,1629000,1653000,1681000,1698000,1715000,1740000,1793000,1904000,2022000,2138000,2238000,2300000,2225000,2255000,2294000,2387000,2424000,2448000,2466000,2516000,2604000,2668000,2724000,2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6742902,6821655,6892876,6962906,7052439,7163543,7294680,7425432,7535591
 "53000","Washington",8,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",740,657,534,402,376,442,491,570,601,583,618,667,885,1233,1507,1557,1452,1432,1531,1678,1656,1797,1955,2063,2168,2183,2222,2277,2371,2376,2480,2539,2640,2788,2841,2968,3190,3498,3689,3986,4258,4400,4595,4955,5532,6152,6831,7424,8062,9101,10156,11130,12133,12769,13553,14373,15085,15917,16556,17613,19028,20222,21129,22237,22860,23600,24475,25898,27405,29531,31141,32909,33280,33478,34543,36636,37688,40359,43130,44558,41958,42676,44709,47768,48304,51518,53840,55884,58550,62026
 "54000","West Virginia",5,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",787.4,706.1,616.3,448.2,453.0,554.0,606.3,707.2,760.3,678.0,727.8,779.5,942.5,1130.7,1302.5,1415.2,1536.1,1702.6,1948.8,2099.1,1960.4,2107.4,2339.1,2435.3,2455.9,2329.4,2477.0,2744.8,2942.5,2928.0,3028.7,3075.7,3117.2,3255.6,3400.1,3628.1,3877.8,4115.3,4360.6,4622.8,4944.1,5511.8,6051.6,6700.7,7333.2,8128.7,9186.1,10241.1,11457.3,12752.7,14222.6,15632.7,17051.2,18069.4,18550.2,19940.7,20765.6,21261.4,21785.0,23237.6,24601.0,26186.2,27308.2,29404.4,30498.8,31820.5,32894.7,34208.8,35630.2,37135.4,38151.7,40353.0,42783.8,44239.1,44869.8,46477.0,48861.0,52193.7,54128.8,57523.7,57948.9,59927.7,63349.2,65206.2,64785.0,66863.5,67997.3,67617.9,70218.4,73808.9
 "54000","West Virginia",5,SAINC1,2,"...","Population (persons) 1/","Number of persons",1717000,1733000,1740000,1747000,1752000,1771000,1794000,1808000,1813000,1828000,1868000,1907000,1885000,1832000,1741000,1708000,1707000,1828000,1882000,1899000,1930000,2006000,1984000,1957000,1929000,1905000,1880000,1857000,1843000,1845000,1855000,1853000,1828000,1809000,1796000,1797000,1786000,1775000,1769000,1763000,1746000,1746629,1770252,1796910,1805293,1814048,1840548,1877440,1905628,1920342,1939062,1951349,1954125,1949605,1945058,1927696,1906831,1882352,1857583,1830213,1806570,1792548,1798735,1806451,1817539,1820421,1823700,1822808,1819113,1815609,1811799,1807021,1801481,1805414,1812295,1816438,1820492,1827912,1834052,1840310,1847775,1854214,1856074,1856764,1853873,1849467,1841996,1830929,1817048,1805832
 "54000","West Virginia",5,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",459,407,354,257,259,313,338,391,419,371,390,409,500,617,748,829,900,931,1036,1105,1016,1051,1179,1244,1273,1223,1318,1478,1597,1587,1633,1660,1705,1800,1893,2019,2171,2318,2465,2622,2832,3156,3418,3729,4062,4481,4991,5455,6012,6641,7335,8011,8726,9268,9537,10344,10890,11295,11728,12697,13618,14608,15182,16277,16780,17480,18037,18767,19587,20453,21057,22331,23749,24504,24759,25587,26839,28554,29513,31258,31361,32320,34131,35118,34946,36153,36915,36931,38644,40873
 "55000","Wisconsin",3,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",1966.8,1724.7,1402.6,1094.0,1014.1,1160.9,1415.6,1596.7,1702.8,1573.0,1606.8,1723.3,2114.7,2673.6,3203.8,3316.3,3527.0,3847.2,4218.7,4759.6,4716.8,5209.0,6016.9,6293.8,6485.6,6443.6,6955.7,7511.7,7876.9,8026.6,8702.7,8994.3,9282.4,9809.7,10135.2,10909.4,11798.4,12888.4,13602.2,14896.3,16424.6,17648.8,18959.2,20731.6,23157.8,25436.5,27872.0,30609.1,34210.4,38209.9,42797.6,47282.0,51613.4,54462.3,57196.7,62913.2,66276.7,69916.8,73793.7,78456.3,85533.9,90431.2,94002.4,101407.7,106713.9,113394.4,119327.1,126196.7,133915.2,143322.2,149420.7,159326.0,167133.3,171578.1,176274.5,184282.8,190975.8,202649.3,211964.9,219492.8,215830.8,221909.7,234910.0,246150.8,247744.9,258489.4,268947.7,274504.7,285487.4,299932.7
 "55000","Wisconsin",3,SAINC1,2,"...","Population (persons) 1/","Number of persons",2934000,2950000,2990000,3021000,3040000,3054000,3070000,3082000,3088000,3098000,3121000,3143000,3140000,3066000,3007000,2971000,2961000,3168000,3250000,3314000,3391000,3438000,3439000,3469000,3506000,3608000,3679000,3742000,3791000,3843000,3891000,3962000,4009000,4049000,4112000,4165000,4232000,4274000,4303000,4345000,4378000,4425944,4459968,4498433,4518461,4538173,4569616,4584688,4613299,4631944,4665911,4712045,4726345,4728862,4721438,4735571,4747765,4755625,4777923,4822391,4856568,4904562,4964343,5025398,5084889,5133678,5184836,5229986,5266213,5297672,5332666,5373999,5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5690479,5704755,5719855,5736952,5751974,5761406,5772958,5792051,5813568
 "55000","Wisconsin",3,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",670,585,469,362,334,380,461,518,551,508,515,548,673,872,1065,1116,1191,1214,1298,1436,1391,1515,1750,1814,1850,1786,1891,2007,2078,2089,2237,2270,2315,2423,2465,2619,2788,3016,3161,3428,3752,3988,4251,4609,5125,5605,6099,6676,7416,8249,9172,10034,10920,11517,12114,13285,13960,14702,15445,16269,17612,18438,18936,20179,20986,22088,23015,24129,25429,27054,28020,29648,30911,31510,32172,33421,34434,36332,37778,38910,38070,38997,41178,43034,43184,44939,46681,47550,49290,51592
 "56000","Wyoming",7,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",149.9,131.6,109.3,86.4,85.5,96.4,118.1,132.5,147.2,137.8,145.4,150.5,197.4,242.6,288.1,298.3,305.8,345.3,386.9,439.8,471.3,519.6,588.6,582.0,581.5,567.1,615.9,660.0,701.4,711.1,752.5,788.5,829.3,859.0,878.9,906.3,935.6,958.3,1025.4,1093.6,1218.6,1347.9,1497.5,1684.5,1968.6,2302.7,2607.4,2890.4,3375.6,4033.7,4716.1,5506.3,6299.8,6616.9,6568.1,6857.1,7160.4,7130.6,6864.3,7002.6,7642.6,8233.3,8642.4,9130.7,9659.9,10102.5,10585.4,11077.7,11885.0,12633.1,13517.8,14591.3,15414.2,15773.7,16712.0,17879.7,19661.1,22771.0,24263.4,26533.7,24486.7,25804.9,28356.6,30846.1,30789.6,33035.3,33442.4,31908.0,32638.6,34872.7
 "56000","Wyoming",7,SAINC1,2,"...","Population (persons) 1/","Number of persons",223000,226000,229000,230000,230000,233000,237000,240000,243000,246000,248000,250000,249000,249000,246000,240000,240000,253000,256000,269000,277000,290000,291000,293000,290000,293000,307000,312000,314000,315000,320000,331000,337000,333000,336000,339000,332000,323000,322000,324000,329000,333795,340023,346863,353353,364548,380477,395446,411530,430897,451850,474185,491712,506400,510344,504895,499696,495633,476966,465103,458373,453690,459260,466251,473081,480283,485160,488167,489451,490787,491780,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564483,567224,576270,582123,582548,585668,584290,578934,577737
 "56000","Wyoming",7,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",672,582,477,375,372,414,498,552,606,560,586,602,793,974,1171,1243,1274,1365,1511,1635,1702,1792,2023,1986,2005,1935,2006,2115,2234,2257,2352,2382,2461,2580,2616,2673,2818,2967,3184,3375,3704,4038,4404,4856,5571,6317,6853,7309,8203,9361,10437,11612,12812,13066,12870,13581,14330,14387,14392,15056,16673,18147,18818,19583,20419,21034,21818,22693,24282,25741,27488,29519,31161,31546,33195,35120,38240,43567,45363,48593,43738,45714,49992,53527,52892,56708,57101,54610,56377,60361
 "91000","New England",1,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",7122.1,6585.3,5886.4,4714.4,4411.9,4874.4,5224.5,5868.5,6089.4,5591.1,6023.1,6492.0,7922.6,9766.5,11215.5,11537.2,11645.3,12531.9,13280.5,14058.3,13862.9,15328.2,17056.8,18127.7,19279.6,19565.4,20958.2,22401.2,23657.8,23899.9,25480.9,26542.5,27857.7,29542.6,30880.8,33063.0,35461.5,38500.4,41841.7,45290.8,50009.0,53914.9,57438.1,62243.4,67915.9,73638.8,79316.2,86256.7,94469.6,104955.4,117375.1,132710.3,148437.9,161733.9,174683.4,195849.6,211532.1,228358.7,248105.3,273206.6,293085.5,301734.7,306345.0,323878.8,335792.3,350229.7,369981.0,390679.0,415533.0,445327.1,472726.2,521195.9,546214.8,549585.5,562945.8,593093.4,618914.7,664359.4,700903.8,731718.3,722099.6,753784.4,786208.4,813572.1,811871.0,851130.4,892108.4,917117.0,955172.7,1008436.2
 "91000","New England",1,SAINC1,2,"...","Population (persons) 1/","Number of persons",8130000,8175000,8193000,8220000,8254000,8296000,8361000,8391000,8409000,8427000,8438000,8449000,8586000,8627000,8534000,8588000,8515000,8909000,9059000,9232000,9379000,9316000,9289000,9358000,9628000,9833000,9871000,9928000,10030000,10219000,10437000,10532000,10666000,10800000,10986000,11186000,11329000,11430000,11562000,11637000,11735000,11878088,11996218,12087834,12147736,12156540,12176402,12207302,12257357,12302714,12345269,12371656,12435782,12467917,12544350,12641838,12740544,12833004,12951233,13084523,13181740,13229502,13247630,13271045,13334364,13396380,13472634,13554814,13642197,13733828,13837653,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14469783,14529652,14589870,14644797,14703653,14729548,14759146,14802967,14853290
 "91000","New England",1,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",876,806,718,574,535,588,625,699,724,663,714,768,923,1132,1314,1343,1368,1407,1466,1523,1478,1645,1836,1937,2002,1990,2123,2256,2359,2339,2441,2520,2612,2735,2811,2956,3130,3368,3619,3892,4262,4539,4788,5149,5591,6058,6514,7066,7707,8531,9508,10727,11936,12972,13925,15492,16603,17795,19157,20880,22234,22808,23125,24405,25182,26144,27462,28822,30459,32426,34162,37362,38901,38916,39693,41747,43534,46636,49086,51026,50133,52094,54111,55763,55438,57886,60566,62139,64526,67893
 "92000","Mideast",2,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",27429.4,25575.4,22230.5,17396.5,16080.9,17869.6,19258.9,21931.8,23010.1,21457.8,22690.8,24311.2,28358.3,33922.3,40005.1,43042.6,44540.3,48153.8,51195.5,54410.9,54475.9,59574.7,65582.1,69427.0,74018.0,74913.0,79614.8,85489.6,90531.9,92394.0,97797.0,102030.3,106262.0,112437.1,117653.9,126000.2,134825.4,145316.6,156523.9,171746.9,184917.2,199975.2,214651.5,232153.1,251006.8,272561.5,295272.3,317631.9,345171.0,378978.0,416696.2,462774.8,514658.4,555921.4,594414.2,653789.7,699171.3,744958.5,795875.7,870726.5,940366.6,998459.3,1017674.0,1077694.6,1113458.8,1152220.3,1211698.0,1275883.0,1347506.0,1430388.5,1506387.5,1629868.0,1694905.2,1715033.6,1758030.5,1850151.7,1930597.3,2061465.1,2194486.1,2257531.1,2214952.0,2301682.4,2429372.2,2534851.3,2558400.2,2670803.6,2787183.7,2872497.1,3010537.4,3161106.7
 "92000","Mideast",2,SAINC1,2,"...","Population (persons) 1/","Number of persons",28223000,28727000,29078000,29321000,29488000,29665000,29823000,29959000,30013000,30225000,30267000,30325000,30400000,30177000,29767000,29405000,29131000,31239000,32257000,32981000,33623000,33726000,33937000,34466000,35146000,35835000,36323000,36677000,37127000,37721000,38202000,38597000,39133000,39552000,40083000,40555000,41025000,41360000,41617000,41924000,42111000,42516918,42869509,42991563,42836999,42709177,42727721,42667403,42546619,42421484,42358101,42272235,42328543,42382098,42543638,42686518,42793973,42991120,43189888,43435353,43584907,43761704,44070941,44392469,44717161,44969670,45186033,45383860,45579719,45822025,46105834,46386027,46619373,46841190,47034773,47162342,47239239,47334435,47473718,47684886,47943872,48204184,48436789,48623844,48760799,48865485,48921423,48940126,48947369,48970133
 "92000","Mideast",2,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",972,890,765,593,545,602,646,732,767,710,750,802,933,1124,1344,1464,1529,1541,1587,1650,1620,1766,1932,2014,2106,2090,2192,2331,2438,2449,2560,2643,2715,2843,2935,3107,3286,3513,3761,4097,4391,4703,5007,5400,5860,6382,6911,7444,8113,8934,9837,10947,12159,13117,13972,15316,16338,17328,18427,20046,21576,22816,23092,24277,24900,25622,26816,28113,29564,31216,32672,35137,36356,36614,37377,39229,40869,43551,46225,47343,46199,47749,50156,52132,52468,54656,56973,58694,61506,64552
 "93000","Great Lakes",3,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",20057.6,17176.9,14355.4,10479.1,9677.7,11559.0,13400.0,15431.0,17159.7,15071.3,16478.2,17843.6,22162.6,27414.4,33230.5,35182.4,35933.9,38799.9,42792.6,47750.9,45996.4,51213.1,58155.3,61664.8,67239.7,66584.9,72014.0,77180.9,80391.3,80303.9,85593.8,88933.5,91138.5,96685.2,101230.5,108769.5,118705.6,129095.6,135847.3,148258.0,162016.5,170705.3,183694.7,200707.9,224429.1,243765.6,263253.1,289628.3,321433.8,356577.6,392787.6,425780.6,464803.9,486801.3,512202.9,565477.9,600323.9,632500.1,664885.9,712815.8,767369.6,810354.1,830740.6,890729.1,930987.7,987885.5,1041548.9,1099478.7,1161498.6,1234908.9,1287392.5,1372186.0,1412677.9,1429246.1,1463048.9,1519364.6,1569123.7,1651211.5,1723294.9,1773871.2,1707918.9,1764135.4,1869911.2,1952368.6,1981816.6,2071441.7,2160930.1,2205721.6,2282040.4,2393394.4
 "93000","Great Lakes",3,SAINC1,2,"...","Population (persons) 1/","Number of persons",25187000,25332000,25426000,25535000,25632000,25694000,25824000,25960000,26096000,26243000,26456000,26725000,27042000,27158000,26478000,26511000,26379000,28425000,29153000,29832000,30324000,30530000,30883000,31498000,32166000,33063000,33779000,34404000,34967000,35578000,35928000,36290000,36616000,36927000,37357000,37868000,38405000,38951000,39347000,39645000,39904000,40319722,40622322,40824274,40946800,41036791,41105385,41186726,41353165,41510152,41610978,41693671,41647869,41492474,41366046,41393218,41417995,41455030,41589687,41720866,41872543,42091157,42495903,42902625,43274741,43589980,43923694,44239468,44493603,44727877,44969225,45216019,45401564,45550284,45707787,45844372,45949142,46071573,46187992,46275120,46355854,46438539,46513075,46586913,46693513,46768031,46784467,46820090,46878905,46931883
 "93000","Great Lakes",3,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",796,678,565,410,378,450,519,594,658,574,623,668,820,1009,1255,1327,1362,1365,1468,1601,1517,1677,1883,1958,2090,2014,2132,2243,2299,2257,2382,2451,2489,2618,2710,2872,3091,3314,3453,3740,4060,4234,4522,4916,5481,5940,6404,7032,7773,8590,9440,10212,11160,11732,12382,13661,14494,15257,15987,17085,18326,19252,19549,20762,21513,22663,23713,24853,26105,27609,28628,30347,31115,31377,32009,33142,34149,35840,37310,38333,36844,37989,40202,41908,42443,44292,46189,47111,48679,50997
 "94000","Plains",4,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",7500.3,6718.8,5600.5,4225.6,3765.5,4197.0,5489.1,5632.8,6456.0,5907.7,6166.5,6476.2,7933.4,10664.5,12671.7,13221.3,14047.0,15651.9,16946.9,19857.9,18344.6,20723.7,22676.9,24002.1,24362.6,25353.6,25919.7,27267.3,29196.7,30931.4,31746.0,33348.9,34588.5,36922.1,38402.7,40037.5,43928.8,47250.0,49582.9,54099.1,59315.6,64334.1,69266.8,76510.3,89248.9,94448.8,103645.0,111097.7,122799.3,138981.4,153329.1,165726.1,187486.2,199706.4,209173.7,233263.6,246146.4,257590.9,271385.9,284961.0,307373.9,325178.7,336324.1,360431.4,372542.5,397795.5,417276.1,448955.0,471677.3,502897.6,523455.5,560295.6,579856.8,590908.2,615671.1,649865.3,675196.4,717073.6,763551.9,807975.3,784970.7,814191.2,874230.1,924061.4,934446.4,975637.0,1008477.2,1023813.1,1056861.5,1114270.2
 "94000","Plains",4,SAINC1,2,"...","Population (persons) 1/","Number of persons",13260000,13335000,13446000,13518000,13567000,13593000,13630000,13601000,13544000,13492000,13505000,13498000,13292000,13126000,12768000,12446000,12394000,13180000,13446000,13604000,13850000,14103000,14167000,14175000,14268000,14453000,14730000,14905000,14979000,14994000,15195000,15424000,15570000,15657000,15715000,15787000,15819000,15888000,15942000,16047000,16202000,16349829,16474813,16562762,16628032,16671561,16742551,16863608,16949656,17028437,17097176,17207567,17264245,17291648,17325258,17382070,17401690,17392728,17427930,17533255,17595235,17697550,17843335,18026179,18209613,18380746,18549556,18705269,18851351,18988053,19130836,19275412,19374967,19468009,19569167,19687933,19802730,19956982,20105697,20248815,20392583,20536210,20639556,20750024,20870622,20984207,21084672,21176827,21277130,21376861
 "94000","Plains",4,SAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",566,504,417,313,278,309,403,414,477,438,457,480,597,812,992,1062,1133,1188,1260,1460,1325,1469,1601,1693,1707,1754,1760,1829,1949,2063,2089,2162,2221,2358,2444,2536,2777,2974,3110,3371,3661,3935,4204,4619,5367,5665,6191,6588,7245,8162,8968,9631,10860,11549,12073,13420,14145,14810,15572,16253,17469,18374,18849,19995,20459,21642,22495,24002,25021,26485,27362,29068,29928,30353,31461,33008,34096,35931,37977,39902,38493,39647,42357,44533,44773,46494,47830,48346,49671,52125
 "95000","Southeast",5,SAINC1,1,"...","Personal income (millions of dollars)","Millions of dollars",9867.4,8480.3,7449.1,5618.7,5736.6,6929.2,7626.7,8789.5,9566.2,8882.5,9582.4,10449.4,13874.8,19303.5,23860.4,26244.0,27155.1,27831.0,29094.8,32591.7,32213.1,36069.4,41425.6,44341.5,46434.9,46472.7,50446.9,54581.6,57636.0,60328.6,64602.8,66930.0,70593.3,75390.4,80424.6,86834.6,94367.9,103487.2,112233.9,124347.6,138939.4,152550.0,168335.2,189159.0,214955.9,239478.1,262258.2,291459.7,323485.4,367595.0,412930.2,465434.0,526761.6,564550.5,607945.0,675542.6,726369.3,773945.8,826505.5,898850.2,977272.9,1039866.1,1089343.2,1169367.4,1235140.5,1309965.1,1395632.8,1481272.1,1571741.4,1688314.7,1771758.1,1899384.1,1984606.8,2038213.1,2127385.8,2275350.4,2437066.0,2616975.0,2758464.0,2840278.1,2754347.9,2865792.5,3020197.1,3157295.1,3170413.5,3353410.7,3527586.5,3618079.0,3791471.7,3995047.3
