GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06000","California",8,SAINC45,120,"...","Other income","Thousands of dollars",188533,196608,186786,199082,207409,141045,174509,185900,231353,212944,207304,158230,166757,498600,679026,653683,694801,726712,806805,753056,846715,760053,819282,920229,1104350,799833,759198,979965,951643,1130414,1561616,1474457,1819693,1412884,1705774,1684024,1882224,2048300,1641866,2695269,2065260,1817927,2201083,2992353,2499975,2564448,2740195,2344723,2769977,2038272
 "06000","California",8,SAINC45,130,"..."," Government payments","Thousands of dollars",123206,131937,113010,122443,105507,18285,15831,12983,75157,56760,61328,14109,23368,134501,352606,335259,301517,387861,462011,335078,372090,252333,260825,430382,522146,272678,239809,300748,220475,357340,668501,688967,882216,645973,735305,478375,703629,530177,478229,435144,568080,363654,259063,287532,248711,246649,235434,240813,178679,275474
 "06000","California",8,SAINC45,140,"..."," Imputed and miscellaneous income received 1/","Thousands of dollars",65327,64671,73776,76639,101902,122760,158678,172917,156196,156184,145976,144121,143389,364099,326420,318424,393284,338851,344794,417978,474625,507720,558457,489847,582204,527155,519389,679217,731168,773074,893115,785490,937477,766911,970469,1205649,1178595,1518123,1163637,2260125,1497180,1454273,1942020,2704821,2251264,2317799,2504761,2103910,2591298,1762798
 "06000","California",8,SAINC45,150,"...","Production expenses","Thousands of dollars",3734598,3876102,4212306,4328243,5183082,6122024,6473055,7061186,7366595,8269100,9772698,10571433,11263826,11900601,11794509,12339952,11859134,11261592,11492140,12400184,13827173,14923723,15461485,15414891,16730356,17325118,19046615,19559653,21362910,20736854,22385588,22774694,24252812,23181364,22914581,23544285,25840194,27429921,28116195,32397766,29669441,31044583,32037922,34555733,37335089,39829033,35926781,35721147,38845248,39236573
 "06000","California",8,SAINC45,160,"..."," Feed purchased","Thousands of dollars",607974,671045,746815,687420,1042451,1316005,1228539,1316001,1299299,1338281,1640973,1892877,1971454,1721393,1864054,1795976,1539598,1592654,1471268,1680197,1765595,1713901,1580049,1660244,1982359,1946829,2185776,2124583,2442189,2241463,2411562,2666250,2528561,2562445,2239998,2780001,2860001,3049998,3870000,5080000,4000000,4430000,5110000,5490000,6170000,4750000,4050000,3930000,3400000,3635270
 "06000","California",8,SAINC45,170,"..."," Livestock purchased","Thousands of dollars",574532,537723,664598,621971,754490,644236,535220,544907,532504,884062,1018931,750663,725267,855314,831801,886731,808561,800920,776540,912278,958437,1018411,1033377,935152,1023997,910894,797791,732527,759223,652224,836675,929920,1028429,949697,1114880,1325965,1312998,1293516,1264818,1023705,992967,1224309,1318104,1254286,1226628,1297213,1244245,874281,1177884,1377658
 "06000","California",8,SAINC45,180,"..."," Seed purchased","Thousands of dollars",51946,54057,58485,61040,78417,107914,130029,141314,149023,160872,170610,181930,185969,165023,145162,189259,180892,190499,201046,272215,318185,350689,423724,389750,425538,414429,500146,575678,642983,696787,717721,745895,876206,860310,870002,850000,990000,1069997,1069997,1380000,970000,980000,1070000,1340000,1460000,1340000,1530000,1750000,2140000,2093974
 "06000","California",8,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.)","Thousands of dollars",244670,256616,284975,321691,357543,509969,598752,563787,537848,605245,719770,904369,964140,899024,815836,1028182,928389,881757,910596,988004,1096046,1125084,1257308,1296772,1352166,1450881,1663104,1792469,1999834,1816628,1754568,1748501,1858451,1704717,1779998,1779999,2189999,2410001,2270002,2840000,2540000,2560000,2910000,3060000,3450000,4430000,3710000,3990000,3890000,3876548
 "06000","California",8,SAINC45,200,"..."," Petroleum products purchased","Thousands of dollars",78150,78132,79067,77438,85619,123086,189912,248485,299622,340392,393268,514778,525266,445129,418914,429554,385846,322190,304057,310851,323687,410342,411326,389538,396872,371395,382954,465737,500896,432581,490078,580330,550944,544295,543343,639511,923168,1017252,1159345,1372079,894266,1111987,1185517,1363899,1300145,1379152,1222545,1194885,1071582,1260617
 "06000","California",8,SAINC45,210,"..."," Hired farm labor expenses 2/","Thousands of dollars",921085,990774,1035783,1105565,1260255,1554337,1782712,1993961,2057313,1971295,2196285,2295407,2281078,2653816,2551150,2746684,2900418,2606693,2754602,3056779,3493619,4186018,4263405,4334862,4709044,4853678,5350892,5703020,6357755,6602635,7307000,7165035,7618615,7292529,7454979,7552872,8052963,7672447,7918382,8547856,8372035,8517047,7823163,9060162,9535830,10461166,9721872,10268020,11825520,10682787
