GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "00000","United States", ,SAINC45,115,"...","  Other crops","Thousands of dollars",989786,1112113,1194607,1293981,2044304,3152892,2742362,2114133,2077645,2227003,2474200,3414599,3173759,3057884,2887530,3268541,3039331,3313945,3431214,3701011,3801570,4303129,4568164,4636468,4062338,4728775,4333857,4572393,4539539,4693183,4673994,4355720,4469215,4257048,4866594,4717502,4695022,4876666,5792794,6965749,6887387,7041599,7476593,7878915,7965802,7094013,7401673,7513231,7643481,7934221
 "00000","United States", ,SAINC45,120,"...","Other income","Thousands of dollars",5083608,5035612,4498884,5465092,4471217,2525696,2933761,2994582,4084468,6003695,4797350,4608378,5414556,9595691,15140928,14036139,14293734,18061904,23563425,22721553,19754339,17569005,16651986,17323123,22396612,16959113,17724951,18103735,19236884,26024808,36097118,34635465,35093869,25647243,30696424,28459507,38658522,32520536,29156404,35075543,35712238,32422092,40864324,49276939,52314195,45433100,44523468,40058616,42086215,42194795
 "00000","United States", ,SAINC45,130,"..."," Government payments","Thousands of dollars",3793718,3717371,3144655,3961109,2607191,530448,807081,733624,1818879,3030004,1375153,1285672,1932190,3491965,9295099,8430370,7704154,11813351,16746732,14479808,10886702,9298030,8214399,9168920,13402015,7879129,7279450,7339568,7495291,12380016,21513120,23221566,22431248,12414899,16523493,12969871,24395853,15788841,11903396,12241726,12176504,12391659,10420533,10635115,11003793,9766850,10804480,12979678,11531617,13669012
 "00000","United States", ,SAINC45,140,"..."," Imputed and miscellaneous income received 1/","Thousands of dollars",1289890,1318241,1354229,1503983,1864026,1995248,2126680,2260958,2265589,2973691,3422197,3322706,3482366,6103726,5845829,5605769,6589580,6248553,6816693,8241745,8867637,8270975,8437587,8154203,8994597,9079984,10445501,10764167,11741593,13644792,14583998,11413899,12662621,13232344,14172931,15489636,14262669,16731695,17253008,22833817,23535734,20030433,30443791,38641824,41310402,35666250,33718988,27078938,30554598,28525783
 "00000","United States", ,SAINC45,150,"...","Production expenses","Thousands of dollars",43083276,45402218,47883747,52957277,66464121,71258432,74819078,82425807,87943796,103363954,124687074,133680338,139001213,141384912,140527055,145323158,136383277,129922479,136664871,144520101,151364928,159035848,159895464,158379944,166944373,171137856,178148210,183233035,193652213,193046562,196222563,201863310,207156984,202475195,211305412,222933437,235373321,247152422,283079226,310914396,297582167,303452983,333551702,364906836,372951401,399107137,378406520,362943312,372905243,382442437
 "00000","United States", ,SAINC45,160,"..."," Feed purchased","Thousands of dollars",7100396,8028500,8049001,8396924,13224140,14512649,12906703,14369707,13966634,16035546,19314395,20971331,20854817,18591984,20573263,19383352,16948977,17472339,17463152,20246184,20743579,20382845,19332111,20132780,21434340,22635018,23831793,25236520,26334286,25031151,24501398,24486129,24769136,24929575,27526351,29729126,28026427,31423477,41923656,46928459,45027306,45427550,54633135,59836141,62441402,63749397,58638813,55636889,54538088,58311974
 "00000","United States", ,SAINC45,170,"..."," Livestock purchased","Thousands of dollars",8095933,8295805,9121149,11224602,13853269,9815704,9572692,10901709,12116746,16469157,21296310,18253936,16145787,17166563,15993333,16697301,15801579,16452062,19576074,21258825,21402853,24498582,24130795,23191999,24726837,22270926,20644284,18547793,21795497,20631149,23150889,27948680,28734884,27555752,32457095,36373691,37966340,37680990,38258895,36771887,33222205,36976951,42133580,42291171,43310722,52730946,51016042,38890727,45273415,46493346
 "00000","United States", ,SAINC45,180,"..."," Seed purchased","Thousands of dollars",871468,927572,1072110,1114536,1616961,1941000,2138000,2366000,2484000,2638000,2904063,3220027,3427981,3171752,2690113,3386066,3128222,3187739,3258891,4059490,4397160,4516802,5113063,4913359,5163155,5373046,5462503,6212479,6712046,7214374,7216721,7519009,8221627,8924511,9423203,9621835,10421614,11020213,12620280,15125917,15526605,16327977,17830552,20922787,21923876,22089186,21323229,21823769,22515617,22031377
 "00000","United States", ,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.)","Thousands of dollars",3217872,3395118,3796924,4087260,4916931,7566215,8442425,8575947,8466903,9275747,10804894,13028887,13609387,12300647,10925089,13048133,11846073,11143973,10964689,11825527,13185373,13569969,14986366,14801220,15115854,16396717,17747820,19447287,19944782,19641242,18537684,18536745,18938440,17935643,18438955,20041444,21647800,22349135,28249590,34260391,31655772,31755979,36965189,42878811,42979157,43899118,40174255,38771981,37748807,37661648
 "00000","United States", ,SAINC45,200,"..."," Petroleum products purchased","Thousands of dollars",1717492,1710766,1721526,1688035,1876596,2689925,3318117,3966413,4355985,4609472,5634568,7879364,8569898,7734462,7211000,7296045,6435525,5310029,4956645,4800045,4771505,5789706,5607471,5300325,5350658,5312561,5426556,5979082,6242613,5599193,5587892,7191107,6890100,6603708,6839358,8210573,10294184,11314911,13792999,16893373,13176864,13750351,16195662,16523200,17340833,17701951,13166473,12155182,12868521,15138634
