GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "39000","Ohio",3,SAINC45,180,"..."," Seed purchased","Thousands of dollars",34225,37783,47605,48175,85520,86995,93417,102750,89412,113682,125888,140392,150318,139904,117370,146111,133485,134497,135937,167255,178845,181351,202581,206310,220164,218564,217451,253187,275210,294685,286125,294243,323706,308635,371915,330471,352921,337957,403612,538149,565057,570438,710357,905836,922108,822578,878715,911260,723839,708272
 "39000","Ohio",3,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.)","Thousands of dollars",104356,112947,133267,137776,168502,289648,326665,327528,320341,357377,433263,549227,568082,508175,416211,488557,421812,445207,412014,453824,474130,494948,549838,535309,565365,610728,647901,726831,663944,695643,655039,633097,653512,560976,614031,637331,646095,638008,920552,1180419,1104255,1110045,1151521,1411196,1419858,1346587,1255848,1158842,1040624,1038690
 "39000","Ohio",3,SAINC45,200,"..."," Petroleum products purchased","Thousands of dollars",53229,56031,54335,53832,59116,84817,100003,117902,127752,133352,163788,230059,250772,225363,209890,210332,182460,151397,139194,132747,131644,155610,148074,146027,151169,146104,141380,147089,151092,138917,137264,177860,159889,149523,183489,192213,238829,262448,317558,392092,317223,297660,390297,424270,438513,470015,373528,301830,320314,376820
 "39000","Ohio",3,SAINC45,210,"..."," Hired farm labor expenses 2/","Thousands of dollars",104036,109984,112462,118400,140493,157362,202380,246194,225753,196745,213817,213250,207310,224050,223956,240064,248390,232269,243390,269131,292601,332200,324951,347855,379221,367998,359680,346319,371161,431855,413817,414964,429881,410335,459503,509831,468539,448332,660897,492054,524586,461169,507563,689817,644432,634191,802993,828362,691452,700260
 "39000","Ohio",3,SAINC45,220,"..."," All other production expenses 3/","Thousands of dollars",553297,591755,625717,679124,763795,947169,1008643,1133148,1241885,1465760,1771239,1927888,1937248,2114433,2135803,2228911,2046136,1898515,1986978,2039412,2081625,2146499,2091711,2103440,2204184,2164910,2275537,2263811,2380701,2501085,2578088,2442369,2444961,2365136,2718980,2705405,2817771,2900041,3197906,3349457,3376316,3305486,3836272,4200269,4381489,4564919,4596654,4599439,4864554,5065201
 "39000","Ohio",3,SAINC45,240,"...","Value of inventory change","Thousands of dollars",-31940,-25781,61043,-1609,-102592,-5103,172763,150668,-39959,6332,310217,-365327,116673,155688,-626015,476499,274749,-70265,-278494,-568771,155637,80208,-207232,386446,-325075,367285,-426117,181174,321985,70542,-344396,130678,-22648,-427831,280756,367848,-43944,-113220,123125,-541587,51693,-479284,527217,-1083515,315938,89151,-335312,-109184,-48397,32245
 "39000","Ohio",3,SAINC45,250,"..."," Value of inventory change: livestock","Thousands of dollars",3649,15649,3169,-6858,-307,33968,-26562,372,-66158,-32984,36832,-2815,39836,-9099,33109,-29406,3623,-11648,21150,-122358,-72014,-31628,2762,-5299,-24830,29988,31199,-60965,-80549,-40030,-1473,-6040,6601,-23252,12601,55297,-7887,-11181,-2014,41155,9704,-39323,65941,-71520,45780,29568,55097,66831,17240,-7352
 "39000","Ohio",3,SAINC45,260,"..."," Value of inventory change: crops","Thousands of dollars",-35589,-41430,57874,5249,-102285,-39071,199325,150296,26199,39316,273385,-362512,76837,164787,-659124,505905,271126,-58617,-299644,-446413,227651,111836,-209765,344745,-304001,276311,-397870,194448,383908,90575,-292995,109768,-4235,-458281,323445,275124,18692,-150397,90453,-597042,42619,-492649,480807,-1040890,228242,20326,-396003,-199662,-54414,51347
 "39000","Ohio",3,SAINC45,265,"..."," Value of inventory change: materials and supplies","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-229,47000,3756,60986,-59446,47691,18626,19997,-49928,26950,-25014,53702,-55290,37427,-54749,48358,34686,14300,-630,52688,-19531,28895,41916,39257,5594,23647,-11223,-11750
 "39000","Ohio",3,SAINC45,270,"...","Cash receipts and other income","Thousands of dollars",1540376,1617317,1570025,1802414,2324307,2709492,2709059,2894925,3048406,3266681,3630700,4403119,3571259,3763473,4027086,4194110,4082141,4101428,4450831,4958040,4823254,5129384,4851593,4799486,5398637,4972164,5528382,5529976,5924962,5782581,5779102,5660042,5768363,5254739,5526383,6315917,6466606,6588975,7602612,8940369,8387056,8989402,10237982,12041193,12077602,10996616,10221322,9685337,9891930,10345150
