GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "32000","Nevada",8,SAINC45,150,"...","Production expenses","Thousands of dollars",80924,79189,86496,96963,120247,123373,135841,153280,170058,210092,249696,268758,257471,244304,259143,258107,243104,232805,237580,240140,251288,270068,257230,246219,262300,305025,303277,313859,331876,334557,337611,372074,363228,381409,385870,393231,435638,453178,489606,522474,538015,526020,592611,707203,731182,829390,763470,707399,689228,709108
 "32000","Nevada",8,SAINC45,160,"..."," Feed purchased","Thousands of dollars",9175,10440,11264,12628,19688,20095,15003,16331,16372,25825,34340,37787,33633,29361,35486,33950,29343,32020,28939,30697,32138,34728,32171,32549,28189,33140,37731,40362,43779,37782,34108,38681,35661,48259,46197,48691,50684,56311,69196,68772,68772,65225,94369,102208,101854,119795,102562,82933,66523,71126
 "32000","Nevada",8,SAINC45,170,"..."," Livestock purchased","Thousands of dollars",21580,17614,20942,27932,35527,27110,31622,32239,33335,43150,55620,51495,36320,28749,34695,34223,31376,27686,34208,32226,35115,47245,40057,33238,38515,42546,28552,26714,26424,30961,37088,43075,45964,34954,40516,54528,52510,39756,35658,32535,47872,54629,62370,66250,68456,106032,121816,74438,102225,118266
 "32000","Nevada",8,SAINC45,180,"..."," Seed purchased","Thousands of dollars",363,307,322,314,476,626,1158,1444,3838,2330,2775,3307,3766,3718,2984,3544,3078,2936,2797,3394,3576,3571,3926,3481,3922,4839,4855,5598,6422,6127,6797,6766,6643,9595,8909,7650,9450,9045,7617,8754,9663,9890,10914,14070,18090,16661,11524,13132,11872,11617
 "32000","Nevada",8,SAINC45,190,"..."," Fertilizer and lime (incl. ag. chemicals 1978-fwd.)","Thousands of dollars",1629,1886,2104,2583,3400,4959,5610,6338,5615,7092,8265,8877,8890,8401,7807,8770,8527,7547,8898,8924,9579,9018,9047,8870,9725,12540,13619,15214,17672,18537,18876,18634,18977,20623,19772,21189,24684,26190,30806,38785,35675,35525,44054,44063,41753,43160,40590,37666,30291,30276
 "32000","Nevada",8,SAINC45,200,"..."," Petroleum products purchased","Thousands of dollars",3515,3476,3494,3455,3848,5509,7082,8854,10254,11315,13058,17227,17574,14826,14370,15120,13846,11822,11416,11045,10971,13340,12902,11499,11145,12228,12225,14265,15196,13477,13822,19769,18361,16595,17383,19893,24186,26121,30934,36966,29389,31150,39711,45591,50208,49484,34189,32854,33944,39932
 "32000","Nevada",8,SAINC45,210,"..."," Hired farm labor expenses 2/","Thousands of dollars",13360,14885,16020,16015,18299,20442,22814,25380,28530,25742,27426,27096,25730,27606,28447,31285,33367,32138,34631,36471,37815,40833,38132,36670,42588,53869,60803,58040,68724,67317,67683,72196,71440,76289,70767,76843,82136,83908,98272,90992,100902,87395,83389,106287,117860,119323,93934,114307,109612,109286
 "32000","Nevada",8,SAINC45,220,"..."," All other production expenses 3/","Thousands of dollars",31302,30581,32350,34036,39009,44632,52552,62694,72114,94638,108212,122969,131558,131643,135354,131215,123567,118656,116691,117383,122094,121333,120995,119912,128216,145863,145492,153666,153659,160356,159237,172953,166182,175094,182326,164437,191988,211847,217123,245670,245742,242206,257804,328734,332961,374935,358855,352069,334761,328605
 "32000","Nevada",8,SAINC45,240,"...","Value of inventory change","Thousands of dollars",7012,240,2020,-145,2762,-6826,670,-4843,-6056,-5024,-49428,21209,21084,-7703,5522,-9794,-7985,-10702,-22175,-7456,15964,-11239,-2958,-12755,2432,8480,401,16657,-3439,983,2795,11314,-22161,8960,2473,-16818,5327,-1648,-53547,-320,3895,6174,8906,-24373,-8233,-17936,-9781,15801,30918,-762
 "32000","Nevada",8,SAINC45,250,"..."," Value of inventory change: livestock","Thousands of dollars",2905,1794,1044,291,3634,-2717,-1170,-9301,-5882,-7751,8463,20576,22034,-18555,3292,-15111,-4932,-10662,-20709,-6182,6693,-6113,-1015,-12299,-6482,7036,-1477,9988,-5202,-359,6722,0,-15613,6437,-590,-9738,368,78,-50926,-521,1072,8251,11552,-10665,1191,-32809,6116,13853,23951,7146
 "32000","Nevada",8,SAINC45,260,"..."," Value of inventory change: crops","Thousands of dollars",4107,-1554,976,-436,-872,-4109,1840,4458,-174,2727,-57891,633,-950,10852,2230,5317,-3053,-40,-1466,-1274,9271,-5126,-1812,-4822,12241,1463,7636,6717,1477,1035,-3161,10901,-6164,1699,4371,-7654,6566,-2928,-3383,-19,2833,-2118,-2346,-14152,-9300,14271,-15983,1733,7332,-7728
 "32000","Nevada",8,SAINC45,265,"..."," Value of inventory change: materials and supplies","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-131,4366,-3327,-19,-5758,-48,286,307,-766,413,-384,824,-1308,574,-1607,1202,762,220,-10,41,-300,444,-124,602,86,215,-365,-180
